@timestamp,event_id,cell_id,enodeb_id,network.radio.rsrp_dbm,network.radio.rsrq_db,network.radio.sinr_db,network.cell.prb_utilization_dl_pct,network.cell.prb_utilization_ul_pct,network.rrc.connection_success_rate,network.handover.success_rate,network.procedure.attach_success_rate,network.voice.call_drop_rate,network.data.session_drop_rate,network.imsi_count,vendor,region,technology
2025-10-11 15:18:01.340002,EVT-0000000021,CELL-000024,ENB-00108,-111.60896404426812,-19.3777219402895,-0.7027493594368195,75.40400050417998,44.8351021248334,94.53758280496702,98.23270466131981,93.14189147067766,3.899531406079626,2.2946312186681985,706,Samsung,Southeast,LTE
2025-10-11 15:33:01.340002,EVT-0000000022,CELL-000143,ENB-00053,-73.64340201144319,-6.345229417580382,3.2582819209593374,23.904522835116214,43.14127893995489,97.21763054869744,95.64449174365554,94.18869660408383,1.0059374548173337,1.6593969759827487,1394,Ericsson,Midwest,5G NR
2025-10-11 15:48:01.340002,EVT-0000000023,CELL-000149,ENB-00095,-113.86581131510346,-16.34151168010883,24.840516274676418,62.832423273008196,50.17321509404096,95.40730030275428,90.57168888044694,99.71782467102562,3.427877617242971,2.093210025909212,414,Samsung,Northwest,5G NR
2025-10-11 16:03:01.340002,EVT-0000000024,CELL-000134,ENB-00091,-114.49246395686474,-9.025494813791198,5.871574609949147,27.798132840542394,42.703118051598246,93.94302262883049,91.24690044763821,98.29714784896062,4.311295101029356,2.659069913047849,1248,Nokia,Southwest,5G NR
2025-10-11 16:18:01.340002,EVT-0000000025,CELL-000035,ENB-00136,-94.11360681149597,-6.008842984068289,23.132912081157222,88.71598361369801,26.486722132425335,92.74820990052558,98.62658044187519,95.17461878230239,4.805828537735984,2.3917330515435573,1164,Samsung,Southwest,LTE
2025-10-11 16:33:01.340002,EVT-0000000026,CELL-000081,ENB-00035,-71.33919353160368,-19.02941598035323,0.6014379436201112,25.340915695729038,67.17306803920249,95.4277117205705,93.12557443535071,96.94444653507708,1.110644428978297,0.5197952557807176,874,Ericsson,Mountain,5G NR
2025-10-11 16:48:01.340002,EVT-0000000027,CELL-000146,ENB-00148,-119.66426804046051,-8.5232257236663,21.136129967206198,22.520511931826917,73.45780974432022,93.41383265660244,90.30698941690216,96.57529357234701,1.4859914796787541,4.282958742638231,616,Samsung,Mountain,LTE-A
2025-10-11 17:03:01.340002,EVT-0000000028,CELL-000041,ENB-00015,-72.12000103912698,-10.214470832421949,5.439999941316438,26.217138396081157,61.23453937904694,92.66665271396997,92.62319656478516,98.46122762425367,3.1738935127160097,0.7424025567612319,563,Ericsson,Mid-Atlantic,LTE
2025-10-11 17:18:01.340002,EVT-0000000029,CELL-000133,ENB-00060,-89.41487459701995,-19.169616586134243,21.02102821996642,75.92759338985327,65.82033435509169,92.89627943588691,90.49490880929794,95.57002446586209,4.510868698301532,2.9033840355023157,272,Samsung,Pacific,5G NR
2025-10-11 17:33:01.340002,EVT-0000000030,CELL-000023,ENB-00083,-105.00000913810541,-6.189784824123294,13.403126361735985,46.0267023033648,71.35251306080731,95.4624946970338,98.57664446625894,98.0661361804353,3.2762157643719125,0.9634787840555277,780,Nokia,South Central,LTE
2025-10-11 17:48:01.340002,EVT-0000000031,CELL-000050,ENB-00098,-84.35639830936638,-6.7268564941309,14.441193479812043,82.13618917371787,18.230329155525816,97.89345073018092,97.00276694938059,95.40927707172581,3.595515042367392,2.3291822915884643,1527,Samsung,Mountain,LTE
2025-10-11 18:03:01.340002,EVT-0000000032,CELL-000007,ENB-00068,-85.17610188054277,-11.332485293891295,20.241271850719166,76.64581258820542,53.977986887508855,96.25345864861839,98.4187741310204,95.96527954132267,4.111809342052167,2.088241420894669,816,Samsung,Northeast,LTE
2025-10-11 18:18:01.340002,EVT-0000000033,CELL-000042,ENB-00119,-85.57467938548186,-8.234396843669636,12.96756928800899,21.06417644782691,37.01127980540615,95.55950672416348,95.68392270883034,98.13006392878613,1.4272274570152814,0.20915717451557408,1185,Nokia,Southwest,LTE
2025-10-11 18:33:01.340002,EVT-0000000034,CELL-000080,ENB-00066,-88.37403792370002,-7.931141200767849,15.583985651367492,89.98954359322694,78.65990301027365,97.38144495219814,96.69795009822779,94.62453824163688,1.9837043356185282,0.93358042570049,1076,Nokia,North Central,LTE-A
2025-10-11 18:48:01.340002,EVT-0000000035,CELL-000139,ENB-00049,-116.45993714201059,-5.46892112802193,6.432498314290031,20.085776318506635,16.469871112840828,99.44565510015654,99.08066328168482,94.49240667392276,2.862696714780587,2.5089776431775785,1156,Samsung,Gulf,LTE-A
2025-10-11 19:03:01.340002,EVT-0000000036,CELL-000108,ENB-00002,-111.77224019799947,-15.397139716333598,0.1818657747579211,24.279470294358813,54.307220772205795,93.71489127880045,96.49976080570386,94.50259088599532,0.8026093780521988,0.22939781986270824,1109,Samsung,Gulf,5G NR
2025-10-11 19:18:01.340002,EVT-0000000037,CELL-000127,ENB-00050,-115.71157914728835,-13.388876595384463,22.61994964574612,21.45297108424417,25.36966287178538,98.97465685911979,94.29345201636895,95.76239509942732,0.8449037293956096,4.205925737831109,1891,Samsung,Northeast,LTE
2025-10-11 19:33:01.340002,EVT-0000000038,CELL-000082,ENB-00095,-102.73342058257946,-13.366429825305332,-2.4611499079246704,46.85914962148904,57.86731909038909,93.23701374515478,90.95008549903999,97.69419183308436,1.6929672937985636,2.5352111433465137,325,Nokia,North Central,LTE-A
2025-10-11 19:48:01.340002,EVT-0000000039,CELL-000116,ENB-00129,-117.913568722887,-14.3504406241182,19.704502519628637,67.83952857858438,78.42140430338296,94.3728328962226,95.95736211285242,99.17914122896605,2.753288064726073,4.416074869956165,1185,Nokia,Mid-Atlantic,5G NR
2025-10-11 20:03:01.340002,EVT-0000000040,CELL-000036,ENB-00033,-116.09274541985029,-7.474541863763303,19.890162905905584,69.41842199208247,52.105214695806815,95.3047579891304,94.93349395603843,99.07115117601306,3.189167611441678,4.281427209705069,124,Nokia,Gulf,LTE
2025-10-11 20:18:01.340002,EVT-0000000041,CELL-000004,ENB-00004,-96.79572550294742,-9.970104091571155,-3.899824218257526,84.77650098108579,72.25666207039663,98.4455137744953,97.04085496002175,97.15144928596659,1.5273400187585668,1.0504831957509944,206,Nokia,Pacific,LTE
2025-10-11 20:33:01.340002,EVT-0000000042,CELL-000027,ENB-00134,-102.00608016182916,-9.172965970024292,20.17280265649033,49.09919661565175,77.77063256612936,96.90602445059297,99.18951172652349,97.46581841497928,1.1059542499153443,1.5642868578237248,1867,Ericsson,Gulf,5G NR
2025-10-11 20:48:01.340002,EVT-0000000043,CELL-000078,ENB-00011,-111.6136271692835,-5.435243554726039,2.400008158230622,61.46832571558134,61.583507332804025,93.93545832802505,97.71161274512058,96.48123615993207,4.560387133405921,2.442163924790151,192,Ericsson,North Central,5G NR
2025-10-11 21:03:01.340002,EVT-0000000044,CELL-000092,ENB-00090,-74.07863876398208,-13.314457740238943,0.24952487674999468,87.70674731720169,67.0574645164465,99.41180848098689,91.07794870763698,97.05000386527341,1.368088745451013,0.4651062383989356,713,Nokia,Gulf,5G NR
2025-10-11 21:18:01.340002,EVT-0000000045,CELL-000086,ENB-00060,-116.44322786690937,-15.812500642813422,5.309645032977977,85.91505911642629,45.31275376109192,95.95286635643579,99.26539431811045,97.73757818318354,4.024892535249182,2.7068773514789717,1240,Ericsson,Pacific,LTE
2025-10-11 21:33:01.340002,EVT-0000000046,CELL-000069,ENB-00030,-97.35623042818798,-5.596274733516734,20.80321080013447,74.74017695434539,48.76105236633291,94.60507300656657,95.4188121485921,97.18053822129595,1.3454623691834946,0.9883601891503577,387,Samsung,West,LTE
2025-10-11 21:48:01.340002,EVT-0000000047,CELL-000096,ENB-00075,-85.0001528102572,-19.80923960720883,13.020325142538194,41.95576384968784,18.420846400790914,97.35216744209191,92.94191292584586,95.03550662532999,1.7109621067366814,2.14565963844074,1825,Ericsson,North Central,LTE-A
2025-10-11 22:03:01.340002,EVT-0000000048,CELL-000074,ENB-00012,-112.92335420696942,-18.89724322469509,7.346583848896832,51.611377065041694,25.818691979181626,93.47339470463201,90.72305494879582,93.53032207078522,4.229896058372595,2.6563920196368103,156,Samsung,Central,LTE
2025-10-11 22:18:01.340002,EVT-0000000049,CELL-000104,ENB-00001,-82.79501042642252,-14.643572564087961,-2.582155296971982,60.946687789191955,81.17471041405639,94.60201360027939,93.16128283004642,97.07287829813163,0.6421975403110879,4.267637906163286,1313,Samsung,Gulf,LTE
2025-10-11 22:33:01.340002,EVT-0000000050,CELL-000067,ENB-00049,-85.55316785249528,-8.213338239297975,10.47370538629952,23.689510456834665,44.68258604073878,98.38709814690952,93.28110662316055,98.98295282779142,3.5340208791252725,0.4413334957464055,249,Nokia,Gulf,LTE-A
2025-10-11 22:48:01.340002,EVT-0000000051,CELL-000028,ENB-00009,-78.54544461203422,-11.614427437348377,6.295519981184365,39.41138154339593,84.53049964997217,97.42380818754057,96.22055691309914,93.09347903037599,1.138258370133926,2.2111463945539644,1498,Ericsson,Mountain,LTE
2025-10-11 23:03:01.340002,EVT-0000000052,CELL-000111,ENB-00064,-73.92623034644713,-7.93453041426904,18.566573590025726,58.68352269624648,57.49209233105421,99.71882002721699,97.64272688448631,95.75787175662089,2.3813093029249486,0.3935243862525541,697,Nokia,Midwest,LTE
2025-10-11 23:18:01.340002,EVT-0000000053,CELL-000043,ENB-00046,-107.49243115128218,-12.753671678740378,11.595650123786136,40.786911401011956,76.3738544077676,97.07598555724923,97.74852461973033,98.07062292397508,2.905959648241001,2.845113678149638,437,Samsung,West,5G NR
2025-10-11 23:33:01.340002,EVT-0000000054,CELL-000014,ENB-00003,-88.45602753526369,-12.177934930257779,12.180633692323175,43.86754710451572,38.89490601903612,92.41438618787559,93.06419465018934,97.37047194748766,4.100459442121722,0.3191079797527537,1289,Samsung,Northeast,LTE-A
2025-10-11 23:48:01.340002,EVT-0000000055,CELL-000017,ENB-00106,-90.17324797144158,-14.192486320782448,2.8336486333122246,40.681212719223616,34.062939019774696,97.67306090254029,92.20614267559353,97.41349118876782,2.549443737709708,3.528845870749598,1268,Samsung,Southwest,LTE
2025-10-12 00:03:01.340002,EVT-0000000056,CELL-000114,ENB-00008,-101.88935003430188,-18.03560472956991,17.065515261263393,36.18198672826703,82.06387065756692,93.18541052454123,93.53257541623307,96.76589839544336,0.3702875606457547,0.6866259510725246,1801,Ericsson,South Central,LTE-A
2025-10-12 00:18:01.340002,EVT-0000000057,CELL-000113,ENB-00035,-113.21832501088028,-7.657919068297839,7.478083719442717,38.175062602530446,26.749120630553126,95.65607859620229,93.53394133938109,95.42153118369377,0.7136997233886249,3.620144099150035,1210,Samsung,Mountain,LTE
2025-10-12 00:33:01.340002,EVT-0000000058,CELL-000094,ENB-00134,-118.04229860152131,-15.050437383155998,20.787727015791337,76.7363358639789,48.34361744032388,98.38103135282796,95.95114557720501,93.15676757666023,4.888250210707878,4.02942368249437,1046,Samsung,Southwest,LTE
2025-10-12 00:48:01.340002,EVT-0000000059,CELL-000131,ENB-00098,-74.51876338732504,-19.105763950428084,2.6149458869928655,55.37968012781557,24.396897013083187,95.53756891110672,91.44060807747296,93.23679052200788,2.032150434143682,3.95427144952177,1179,Ericsson,Mid-Atlantic,5G NR
2025-10-12 01:03:01.340002,EVT-0000000060,CELL-000019,ENB-00071,-77.18304357408059,-9.099507774660262,15.837188128678905,30.580425771675532,80.92771345062523,99.82834709273406,97.74213959225675,94.09936269083,3.5863271294592507,2.427001268620154,235,Ericsson,Great Lakes,LTE
2025-10-12 01:18:01.340002,EVT-0000000061,CELL-000042,ENB-00069,-100.30334613919578,-9.354869771215608,2.3562100615332104,45.209378854989644,62.30915344340888,97.97547776774623,93.60405590419943,97.8887642791198,1.4276428099234348,2.352257339132904,364,Nokia,Southwest,LTE
2025-10-12 01:33:01.340002,EVT-0000000062,CELL-000138,ENB-00033,-111.80200657231264,-18.603613000747327,-0.5120526254959024,79.68228742697752,49.767045621738866,99.00057652477891,98.83248740243873,93.22371724385751,1.5601946978413734,2.2629296495846845,1436,Samsung,North Central,LTE
2025-10-12 01:48:01.340002,EVT-0000000063,CELL-000060,ENB-00099,-71.68198687732077,-19.288452293426335,19.95327368874746,37.26790371920892,38.339516543645836,97.1617637901408,95.25101543304442,99.16361738719077,0.1598885770359897,3.616099115218891,991,Nokia,Atlantic,5G NR
2025-10-12 02:03:01.340002,EVT-0000000064,CELL-000049,ENB-00130,-85.46652578860137,-13.082371982066629,7.512430243779148,92.74979203956919,69.08172465970974,95.13677211148317,96.40970076657004,97.16282584135675,2.615581483392488,4.407282034825621,1119,Ericsson,Northwest,5G NR
2025-10-12 02:18:01.340002,EVT-0000000065,CELL-000041,ENB-00088,-113.59262595359786,-16.61406374151781,1.523021827205574,22.68433208206044,19.406490181732963,97.47527482671586,95.29714857308211,95.85819046303537,4.469488946451515,4.3900347511784155,505,Ericsson,Atlantic,LTE-A
2025-10-12 02:33:01.340002,EVT-0000000066,CELL-000005,ENB-00061,-109.71467395222719,-12.303665812153247,-4.5337773622906035,46.607564954280214,82.38317098504346,92.10844065716098,96.50508384585024,95.40597682967945,4.042894621280991,1.7279801539483357,479,Ericsson,Northwest,5G NR
2025-10-12 02:48:01.340002,EVT-0000000067,CELL-000116,ENB-00093,-91.92088473422965,-6.696916892497165,7.933591139131869,83.57287058539886,39.0504679041007,97.06724131322362,96.98369476814268,97.22103239798783,0.4913884274788101,1.213823234063729,151,Samsung,Southeast,LTE-A
2025-10-12 03:03:01.340002,EVT-0000000068,CELL-000082,ENB-00108,-113.47448225889318,-11.307631092590348,6.941009135906878,36.31427169220722,78.92751219116117,92.88648500986228,97.145198157285,98.17377522968513,2.781246908109537,1.5498494238496747,955,Ericsson,Gulf,5G NR
2025-10-12 03:18:01.340002,EVT-0000000069,CELL-000148,ENB-00129,-95.70862184473425,-13.281684159326014,-2.4824140691775662,23.39297997767016,26.555403396148193,97.99351303945365,92.62146183215195,97.6258254355815,0.4449394772612219,2.17664149048004,1500,Samsung,Gulf,5G NR
2025-10-12 03:33:01.340002,EVT-0000000070,CELL-000035,ENB-00008,-117.02900361048029,-19.28939108411649,-3.763520156967348,88.84167195060867,72.65012290661237,92.3324254826987,99.11539847203191,96.05846620154755,3.677177298398267,4.387356010692021,1739,Nokia,West,LTE
2025-10-12 03:48:01.340002,EVT-0000000071,CELL-000037,ENB-00090,-108.0309898459647,-13.149469030608195,12.420193851248806,64.55797723635897,35.91661677144197,99.3418690308271,95.69102944421634,97.04439211896704,2.277358103033713,4.032739120866479,424,Samsung,Atlantic,5G NR
2025-10-12 04:03:01.340002,EVT-0000000072,CELL-000094,ENB-00047,-73.00707934286433,-6.64641386425093,20.10785887568684,23.665404811400354,59.34328063690961,98.67576638847457,97.61234236241951,94.183970663826,2.911921326696576,4.484597831663103,326,Ericsson,West,LTE
2025-10-12 04:18:01.340002,EVT-0000000073,CELL-000032,ENB-00094,-103.67445330517708,-16.222129238282694,10.373593338149021,39.233130289606834,50.26509548950732,96.27142685307616,97.68442781917106,96.36579110812531,1.880199927907244,0.9007479686814702,116,Nokia,North Central,LTE
2025-10-12 04:33:01.340002,EVT-0000000074,CELL-000066,ENB-00122,-94.02323515156473,-12.282909288900154,-3.3680073864659588,45.96292746069917,51.68345973619749,98.01782818663374,92.13882895775504,96.07594292729021,2.242778442273071,3.4272791501078275,1528,Ericsson,Midwest,LTE-A
2025-10-12 04:48:01.340002,EVT-0000000075,CELL-000022,ENB-00117,-84.13734200484954,-16.902478109486907,1.8010496087551309,74.12384981064895,30.866068045859063,94.80601972205599,94.94547659762729,98.95167658376906,1.1215262548847218,2.164777316466181,595,Nokia,Midwest,5G NR
2025-10-12 05:03:01.340002,EVT-0000000076,CELL-000105,ENB-00054,-72.48977960856607,-8.749794399725157,0.00977361822913525,81.32679619489058,49.10302918832977,96.38079564073945,94.96083729765354,94.66312083790987,3.0725878855091167,1.5183002159688999,1174,Nokia,North Central,LTE-A
2025-10-12 05:18:01.340002,EVT-0000000077,CELL-000074,ENB-00053,-119.72239248917198,-7.3098503837176105,19.452136679983685,83.75036876537763,60.090521056437375,98.62904530199012,98.76004030250463,96.6512895384584,3.136173728445149,2.940044776267544,583,Samsung,Midwest,5G NR
2025-10-12 05:33:01.340002,EVT-0000000078,CELL-000029,ENB-00008,-100.36634210094896,-5.795801405357949,1.0584150847293405,44.37998048625661,63.33107297491073,93.10810846551686,91.14259702182653,96.81958310077437,3.193423266150343,3.231619395418317,1080,Ericsson,Mountain,5G NR
2025-10-12 05:48:01.340002,EVT-0000000079,CELL-000107,ENB-00135,-104.37841739267485,-19.108701698505993,12.537345902918522,33.06006643546087,18.323238538488624,95.77643071194652,93.59452849751423,93.8274828535465,4.765529137963952,1.747583140583631,725,Nokia,Atlantic,LTE
2025-10-12 06:03:01.340002,EVT-0000000080,CELL-000095,ENB-00043,-73.17390595901105,-10.723917279654236,-4.633903247694939,76.41558904893607,73.2392791999096,95.24268760988983,94.25697814214291,98.01406151512857,2.022895823195405,1.9071712741410263,845,Ericsson,South Central,LTE-A
2025-10-12 06:18:01.340002,EVT-0000000081,CELL-000035,ENB-00062,-116.48731559153146,-7.315357725454405,4.305202976788898,55.95782745007437,27.28710121072668,95.59949945151683,90.56019291784708,93.59361892212492,0.3818571360334864,4.127021728852945,402,Samsung,Northeast,5G NR
2025-10-12 06:33:01.340002,EVT-0000000082,CELL-000128,ENB-00148,-81.69817844503257,-12.44047892269729,10.637108933933566,47.594427570000065,21.10002388050093,97.1069477357439,98.455283774122,98.30304606630918,4.74538448500854,3.762226469005179,1058,Samsung,Northeast,5G NR
2025-10-12 06:48:01.340002,EVT-0000000083,CELL-000043,ENB-00064,-95.61140425078729,-8.054501741719712,16.751643867014497,33.80831631267822,15.909777802358873,92.08244479484193,96.09879207474013,99.64276253285291,1.4006291778313258,3.829722370349908,1848,Ericsson,Great Lakes,LTE
2025-10-12 07:03:01.340002,EVT-0000000084,CELL-000085,ENB-00050,-106.13808421999869,-5.163768025609478,14.265511797246536,48.47166871065446,45.69091531155774,97.91056877919696,95.18961511624998,96.71688693649705,0.3906462062311772,3.3322340781873905,297,Nokia,Mid-Atlantic,LTE-A
2025-10-12 07:18:01.340002,EVT-0000000085,CELL-000028,ENB-00083,-83.70022499638571,-15.411753764685592,2.4176221652988494,47.29352694566884,43.64783878849514,92.947520083993,91.38767838906865,93.1714393597253,2.3944785308341987,0.8668367369090176,905,Samsung,Central,5G NR
2025-10-12 07:33:01.340002,EVT-0000000086,CELL-000067,ENB-00139,-83.51624080904114,-7.735917522838773,21.302100106704568,26.00537675247728,57.532806924992244,98.82598737664495,90.68913746063798,95.63732150005147,4.543502130441777,1.762545980642032,261,Nokia,Atlantic,5G NR
2025-10-12 07:48:01.340002,EVT-0000000087,CELL-000048,ENB-00104,-93.36950538882103,-12.976065137813851,19.19179951268733,30.992473169265853,79.79866378203589,92.00011638496544,96.73809444039797,98.78148891817263,4.3464546849915005,4.395188795805982,273,Ericsson,Northwest,LTE-A
2025-10-12 08:03:01.340002,EVT-0000000088,CELL-000134,ENB-00018,-101.77657931407406,-14.902941665937508,8.945511571106309,56.26037423530288,61.07522287584054,96.63117070303747,91.86545950179425,93.02576227709233,3.1810881271144384,2.027217334405467,1408,Ericsson,West,5G NR
2025-10-12 08:18:01.340002,EVT-0000000089,CELL-000001,ENB-00105,-112.97416876438791,-18.23425402735505,18.141350406181,33.532312594130275,29.996021778657706,98.41180265026489,90.72828189130865,98.87154574298013,1.0545841478253408,1.8426371554656464,1904,Ericsson,Mid-Atlantic,LTE
2025-10-12 08:33:01.340002,EVT-0000000090,CELL-000076,ENB-00092,-116.77333788501856,-12.198444219797354,0.1335223477373415,71.60141700012244,81.20015351008422,97.7885409320123,97.70419075531399,98.8523734922648,0.8391974270907442,2.270857750777947,311,Ericsson,West,LTE
2025-10-12 08:48:01.340002,EVT-0000000091,CELL-000105,ENB-00047,-90.62290888590123,-13.21836860190414,19.623028325863796,53.17190048385966,40.613306756143146,94.49359857376109,93.7781153908289,99.26710311466253,0.3998163124317904,3.282495677238111,99,Ericsson,Southwest,LTE
2025-10-12 09:03:01.340002,EVT-0000000092,CELL-000103,ENB-00048,-106.39425945484379,-7.775439426807541,-1.698439917758472,51.01738519164325,75.32330771691673,93.99702224712505,99.15155310808512,96.910211077508,1.736972699765342,0.8082499928729381,1500,Samsung,Mountain,LTE-A
2025-10-12 09:18:01.340002,EVT-0000000093,CELL-000041,ENB-00074,-90.7767882472609,-18.415603832118098,-0.8511251737228243,63.20026146640364,21.73574151273947,95.71509734606994,97.70653474399327,95.58621950895503,3.2548835087381893,3.323517614105609,727,Nokia,South Central,5G NR
2025-10-12 09:33:01.340002,EVT-0000000094,CELL-000052,ENB-00102,-118.12300121579707,-14.257197984558134,-3.663935017489651,68.16653780989468,81.01784533980606,93.20913491951792,94.0605319560585,99.61174929135908,4.972787986364749,1.1323718134668537,829,Samsung,North Central,LTE-A
2025-10-12 09:48:01.340002,EVT-0000000095,CELL-000027,ENB-00042,-96.81444047460884,-19.94172390093774,-1.0645401548586586,88.17748650233584,69.54951960049385,96.57419055966098,96.31120312253293,95.75519438687613,1.0537212697745417,4.318859136249844,1512,Samsung,Mid-Atlantic,LTE-A
2025-10-12 10:03:01.340002,EVT-0000000096,CELL-000134,ENB-00135,-93.47534866357736,-7.495217111201945,8.759966846103115,77.21546125304252,83.4608447454189,99.43966040764013,93.3067677710196,99.05936416434724,1.4398649312926268,3.087032462349816,1464,Nokia,Southwest,LTE
2025-10-12 10:18:01.340002,EVT-0000000097,CELL-000026,ENB-00122,-98.28341570123642,-18.955773860281322,23.814039132075816,72.29356974144005,48.339181124605894,95.96121997254339,90.86572653473738,95.61806541006489,1.058887255362839,2.7642606228087176,1765,Nokia,Gulf,5G NR
